state_district,election,name,party,incumbent_challenger_open,receipts,from_individuals,from_committees,from_candidate,disbursements,cash_on_hand,debts
IN08,2018,BUCSHON LARRY D.,Republican Party,Incumbent,698071.05,203943.0,473475.0,0.0,678588.82,332343.33,0.0
IN08,2018,MOSS RICHARD MARC,Republican Party,Challenger,138907.56,34092.54,0.0,104715.02,139856.54,665.9,81198.66
IN08,2018,TANOOS WILLIAM,Democratic Party,Challenger,155524.25,139848.43,3800.0,4375.82,135838.25,19686.0,2461.48
IN09,2018,HOLLINGSWORTH TREY,Republican Party,Incumbent,1150272.68,241117.64,874855.57,747.0,542002.14,608575.53,576016.1
IN09,2018,CANON DANIEL J,Democratic Party,Challenger,453157.38,440412.03,2726.82,7900.0,445426.05,7731.33,2278.85
IN09,2018,CHATLOS ROBERT,Democratic Party,Challenger,3015.0,1015.0,0.0,2000.0,2800.0,215.0,0.0
IN09,2018,CURTIS TOD,Democratic Party,Challenger,54630.0,27130.0,7500.0,20000.0,54630.0,0.0,0.0
IN09,2018,WATSON LIZ,Democratic Party,Challenger,1072969.71,866517.43,176000.0,27286.26,601622.07,471347.64,15000.0
IA01,2018,BLUM RODNEY,Republican Party,Incumbent,1780865.75,688720.4,407057.44,500095.23,221137.54,1607295.37,614119.0
IA01,2018,FINKENAUER ABBY,Democratic Party,Challenger,1862401.01,1432268.16,330286.84,0.0,1023241.11,839159.9,0.0
IA01,2018,HECKROTH THOMAS,Democratic Party,Challenger,340005.68,336498.27,0.0,1623.41,336318.86,3686.82,0.0
IA01,2018,RAMSEY GEORGE,Democratic Party,Challenger,71612.69,50212.69,0.0,21400.0,63690.17,7922.52,37205.52
IA01,2018,ROWE COURTNEY L MRS.,Democratic Party,Challenger,16286.32,14494.72,15.14,1776.46,15594.6,691.72,0.0
IA02,2018,LOEBSACK DAVID WAYNE,Democratic Party,Incumbent,1549155.59,704570.46,837575.0,0.0,517569.02,1992293.71,0.0
IA02,2018,CALIGIURI GINNY,Republican Party,Challenger,53971.56,45714.94,0.0,8256.62,45133.37,8838.19,11256.15
IA02,2018,PETERS CHRISTOPHER,Republican Party,Challenger,523323.12,175900.83,1500.0,120200.0,502606.14,28491.34,120000.0
IA03,2018,YOUNG DAVID,Republican Party,Incumbent,1758963.07,364078.19,1035950.0,5400.0,408419.09,1434628.8,212500.0
IA03,2018,AXNE CINDY,Democratic Party,Challenger,1076542.69,949955.55,83255.04,24082.3,611353.44,465189.25,12000.0
IA03,2018,D'ALESSANDRO PETE,Democratic Party,Challenger,366312.08,346820.08,9620.0,250.0,360202.14,6109.94,0.0
IA03,2018,FRERICK AUSTIN RONALD,Democratic Party,Challenger,55240.1,54453.74,0.0,739.64,55240.1,0.0,0.0
IA03,2018,GREENFIELD THERESA,Democratic Party,Challenger,404078.82,382675.45,9000.0,12396.37,359321.42,44757.4,0.0
IA03,2018,MAURO EDDIE J.,Democratic Party,Challenger,768969.0,247867.0,0.0,516030.0,763977.34,4991.66,516935.48
IA03,2018,RYAN HEATHER A,Democratic Party,Challenger,505.0,505.0,0.0,0.0,182.71,322.29,0.0
IA03,2018,RYON ANNA,Democratic Party,Challenger,5996.49,5996.49,0.0,0.0,5996.49,0.0,0.0
IA03,2018,SHERZAN MICHAEL THOMAS,Democratic Party,Challenger,60712.29,24166.99,0.0,36545.3,60712.29,0.0,0.0
IA04,2018,KING STEVE MR.,Republican Party,Incumbent,509699.19,365606.55,143568.0,0.0,518748.29,117554.05,0.0
IA04,2018,DEAM DIRK J,Democratic Party,Challenger,2583.26,1583.26,0.0,1000.0,2583.26,0.0,0.0
IA04,2018,HANSON CYNDI,Republican Party,Challenger,34136.0,10895.0,0.0,21276.0,31942.0,2193.0,29706.0
IA04,2018,JACOBSEN LEANN,Democratic Party,Challenger,276410.33,190421.4,1000.0,82291.43,276410.33,0.0,54434.19
IA04,2018,PASCHEN JOHN JOSEPH,Democratic Party,Challenger,134554.02,90734.09,133.0,42725.04,112801.55,21752.47,40000.0
IA04,2018,SCHOLTEN JAMES D.,Democratic Party,Challenger,776347.19,740342.67,7341.54,22623.87,521481.14,254566.05,5808.5
IA04,2018,WEAVER KIMBERLY,Democratic Party,Challenger,202901.58,202901.58,0.0,0.0,200275.17,15601.5,10794.74
KS01,2018,MARSHALL ROGER W,Republican Party,Incumbent,1096676.63,306088.47,627093.1,0.0,490600.45,624436.09,85000.0
KS01,2018,HUELSKAMP TIMOTHY A REP.,Republican Party,Challenger,3843.85,375.0,2985.0,0.0,22094.27,65744.28,0.0
KS01,2018,LAPOLICE ALAN,Democratic Party,Challenger,110949.0,110949.0,0.0,0.0,39000.09,70973.45,20000.0
KS02,2018,BEVENS MATTHEW RYAN,Republican Party,Open,16100.82,6100.82,0.0,10000.0,11163.33,4937.49,10000.0
KS02,2018,DAVIS PAUL T.,Democratic Party,Open,1514537.02,1200174.25,271800.0,8355.6,619991.49,894670.53,79866.78
KS02,2018,FIELDS VERNON JAMES,Republican Party,Open,20496.92,2450.0,0.0,18046.92,19170.98,-3210.98,16961.92
KS02,2018,FITZGERALD STEPHEN EDWARD,Republican Party,Open,445442.44,143180.29,1000.0,0.0,115254.83,290838.33,303481.0
KS02,2018,JONES KEVIN,Republican Party,Open,126336.91,66236.91,0.0,60100.0,64187.93,62158.98,0.0
KS02,2018,MAYS MARION DOUGLAS,Republican Party,Open,108203.9,7203.9,0.0,101000.0,85887.6,22316.3,101000.0
KS02,2018,PYLE DENNIS,Republican Party,Open,134041.03,134041.03,0.0,0.0,13045.66,120995.37,526.27
KS02,2018,SOAVE ANTONIO,Republican Party,Open,41050.0,41050.0,0.0,0.0,15998.3,30697.1,0.0
KS02,2018,TANNAHILL TYLER NATHAN,Republican Party,Open,77818.5,12718.5,0.0,65100.0,77818.5,0.0,0.0
KS02,2018,TYSON CARYN,Republican Party,Open,469100.01,214320.31,36250.0,218529.7,68605.67,400494.34,205476.0
KS02,2018,WATKINS STEVE,Republican Party,Open,614203.53,138101.49,1000.0,475101.0,238027.92,376175.61,475100.0
KS02,2018,JENKINS LYNN*,Republican Party,Incumbent,6852.86,100.0,1475.0,0.0,83474.41,902139.92,0.0
KS03,2018,YODER KEVIN,Republican Party,Incumbent,2691186.27,1039911.17,1514113.96,0.0,1257572.02,1868966.83,0.0
KS03,2018,DAVIDS SHARICE,Democratic Party,Challenger,299502.95,289502.95,10000.0,0.0,153778.11,145724.84,44946.85
KS03,2018,HAULMARK CHRIS,Democratic Party,Challenger,10982.0,9222.0,0.0,1760.0,4550.04,-1417.5,0.0
KS03,2018,KEEGAN TREVOR,Republican Party,Challenger,6445.0,2945.0,0.0,3500.0,3880.26,2564.74,3500.0
KS03,2018,MCCAMON MIKE,Democratic Party,Challenger,166607.23,27539.69,0.0,139049.85,29535.04,137072.19,138131.96
KS03,2018,MCCONNELL JOSEPH,Democratic Party,Challenger,36182.63,25157.63,0.0,11025.0,36182.63,0.0,0.0
KS03,2018,NIERMANN TOM,Democratic Party,Challenger,697687.22,695187.22,2500.0,0.0,312438.96,385248.26,29300.0
KS03,2018,RAMSEY ANDREA,Democratic Party,Challenger,572664.4,417630.06,16500.0,138534.34,464134.14,108530.26,0.0
KS03,2018,SIDIE JAY,Democratic Party,Challenger,99391.38,41404.02,0.0,0.0,102329.06,6933.5,2800.0
KS03,2018,WELDER BRENT,Democratic Party,Challenger,675985.16,567336.59,51781.95,56782.26,276982.32,399002.84,0.0
KS03,2018,WILLIAMS SYLVIA,Democratic Party,Challenger,311399.18,53399.18,0.0,0.0,78623.92,232775.26,258000.0
KS04,2018,ASHBY JOSEPH,Republican Party,Open,5329.7,4115.0,0.0,1214.7,5429.7,0.0,0.0
KS04,2018,BRUCE GEORGE C MR.,Republican Party,Open,56300.0,45900.0,0.0,10400.0,56300.0,0.0,0.0
KS04,2018,COBB ALAN EARL,Republican Party,Open,150369.61,147072.13,0.0,0.0,150369.61,0.0,0.0
KS04,2018,WALKER VERNON CHARLES S,Democratic Party,Open,4284.52,4184.52,0.0,100.0,4005.59,278.93,0.0
KS04,2018,ESTES RON,Republican Party,Incumbent,1446278.42,753614.24,633073.7,0.0,869695.19,576583.23,0.0
KS04,2018,POMPEO MICHAEL R*,Republican Party,Incumbent,5819.45,0.0,0.0,0.0,120974.92,989079.91,0.0
KS04,2018,ESTES RON M.,Republican Party,Challenger,2078.0,0.0,0.0,2078.0,1838.0,240.0,0.0
KS04,2018,LOMBARD LAURA,Democratic Party,Challenger,105436.89,94576.78,1250.0,9609.4,102736.35,2700.54,8284.4
KS04,2018,THOMPSON JAMES A MR.,Democratic Party,Challenger,1095479.81,1064114.51,27857.8,0.0,1054258.36,41221.45,1600.0
KY01,2018,COMER JAMES,Republican Party,Incumbent,582566.95,223683.0,335690.97,0.0,227328.79,439801.54,0.0
KY01,2018,WALKER PAUL,Democratic Party,Challenger,15048.97,12065.0,0.0,0.0,11881.15,3167.82,0.0
KY02,2018,GUTHRIE S. BRETT HON.,Republican Party,Incumbent,1541502.0,272801.0,1260713.71,0.0,926159.11,2396907.61,0.0
KY02,2018,LINDERMAN HANK,Democratic Party,Challenger,85359.51,74137.56,1221.95,10000.0,82400.09,2959.42,10000.0
KY02,2018,SESSIONS RANE EIR OLIVIA,Democratic Party,Challenger,5753.2,3655.0,0.0,2098.2,6298.27,0.0,-116.58
KY02,2018,SHORT GRANT,Democratic Party,Challenger,1837.65,1802.65,0.0,0.0,4109.26,0.0,0.0
KY03,2018,YARMUTH JOHN A,Democratic Party,Incumbent,545589.56,243243.25,301987.42,0.0,415155.55,543128.38,132262.4
KY03,2018,GLISSON VICKIE YATES BROWN,Republican Party,Challenger,465356.48,413941.73,35000.0,16414.75,108579.72,356776.76,11500.0
KY04,2018,MASSIE THOMAS H.,Republican Party,Incumbent,248228.18,117864.3,96200.0,0.0,229692.75,263133.34,0.0
KY04,2018,HALL SETH BLANE 1962,Democratic Party,Challenger,48972.67,16972.67,0.0,32000.0,21317.53,3314.06,0.0
KY04,2018,O'CULL SAYRE CHRISTIAN,Democratic Party,Challenger,1.0,1.0,0.0,0.0,0.0,1.0,0.0
KY04,2018,PIATT PATTI,Democratic Party,Challenger,36119.61,20319.61,1200.0,14600.0,36119.61,0.0,0.0
KY05,2018,ROGERS HAROLD DALLAS,Republican Party,Incumbent,635286.55,231624.0,389250.0,0.0,698471.64,1037700.46,0.0
KY05,2018,SERRANO GERARDO,Republican Party,Challenger,29980.0,2280.0,0.0,27700.0,9286.0,5496.0,23187.0
KY05,2018,STEPP KENNETH STEPHENSON,Democratic Party,Challenger,1466.0,935.0,0.0,531.0,901.0,564.0,0.0
KY06,2018,BARR GARLAND ANDY,Republican Party,Incumbent,3168918.85,1502435.97,1371920.71,0.0,877907.21,2767590.79,0.0
KY06,2018,GRAY JAMES P.,Democratic Party,Challenger,1681749.34,1384509.34,41040.0,250000.0,1665186.68,16562.66,2600.0
KY06,2018,MCGRATH AMY,Democratic Party,Challenger,3024975.32,2740631.64,117952.47,3572.5,2291204.17,733771.15,73747.57
KY06,2018,"THOMAS REGINALD LEONARD ""REGGIE""",Democratic Party,Challenger,351412.73,288412.73,3700.0,59300.0,349690.25,1722.48,58200.0
KY06,2018,YOUNG GEOFFREY M,Democratic Party,Challenger,9278.13,1054.0,0.0,7600.0,10182.0,1356.0,7600.0
LA01,2018,SCALISE STEVE MR,Republican Party,Incumbent,4166949.06,969742.76,123530.0,0.0,2691022.78,1889164.99,0.0
LA01,2018,FRANCIS JIM,Democratic Party,Challenger,39886.91,34143.0,0.0,2743.91,20819.69,10613.22,2000.0
LA01,2018,KEARNEY HOWARD,Other,Challenger,6710.0,1710.0,0.0,5000.0,4311.66,2398.34,0.0
LA01,2018,SAVOIE TAMMY MARIE DR,Democratic Party,Challenger,39745.04,22245.04,0.0,17500.0,26781.83,12963.21,17500.0
LA02,2018,RICHMOND CEDRIC L.,Democratic Party,Incumbent,1092560.57,233686.54,855101.33,0.0,725682.48,727967.15,8000.0
LA03,2018,HIGGINS CLAY CAPTAIN,Republican Party,Incumbent,704124.74,468794.74,235300.0,0.0,527201.88,201730.71,0.0
LA03,2018,ANDERSON ROBERT JON,Democratic Party,Challenger,7284.0,5884.0,0.0,1400.0,7514.58,-222.33,0.0
LA03,2018,CONNER PHILLIP DR,Democratic Party,Challenger,132839.1,46213.94,0.0,86625.16,125636.83,4263.07,44435.16
LA03,2018,GUILLORY JOSHUA S,Republican Party,Challenger,284811.0,182011.0,0.0,102800.0,190546.76,94564.24,52800.0
LA03,2018,LANGLINAIS DAVID CHARLES,Other,Challenger,1666.11,1571.11,0.0,95.0,1056.25,609.86,0.0
LA03,2018,METHVIN MIMI,Democratic Party,Challenger,81076.62,65076.62,0.0,16000.0,46677.06,34399.56,16000.0
LA03,2018,RADER LARRY,Democratic Party,Challenger,12116.0,0.0,0.0,12116.0,13116.0,602.51,43063.95
LA04,2018,JOHNSON JAMES MICHAEL,Republican Party,Incumbent,898664.1,509902.1,388200.0,0.0,346395.84,653275.77,0.0
LA05,2018,ABRAHAM RALPH LEE DR. JR.,Republican Party,Incumbent,675630.1,373378.94,295200.0,0.0,464087.9,419703.58,0.0
LA06,2018,GRAVES GARRET,Republican Party,Incumbent,1729593.41,391286.5,780999.4,0.0,655519.27,1916791.25,0.0
LA06,2018,DEWITT JUSTIN,Democratic Party,Challenger,23450.08,22950.08,500.0,0.0,19845.95,3604.13,985.0
LA06,2018,SAIZAN ANDIE,Democratic Party,Challenger,9214.98,7214.98,0.0,2000.0,7179.0,2035.98,6450.72
ME01,2018,PINGREE CHELLIE M,Democratic Party,Incumbent,398999.58,246816.04,152000.0,0.0,246404.02,685889.16,20000.0
ME01,2018,GROHMAN MARTIN JAMES,Other,Challenger,162335.0,49635.0,2500.0,110200.0,57306.2,105028.8,0.0
ME01,2018,HOLBROOK MARK IRVING DR,Republican Party,Challenger,64946.87,55418.91,600.0,8661.91,21981.41,45036.88,2475.0
ME02,2018,POLIQUIN BRUCE L,Republican Party,Incumbent,3178414.89,1410079.92,1612614.83,5525.41,526907.92,2675838.07,136400.0
ME02,2018,FULFORD JONATHAN STEVEN,Democratic Party,Challenger,179073.97,179073.97,0.0,0.0,178460.14,613.83,0.0
ME02,2018,GOLDEN JARED,Democratic Party,Challenger,1179517.22,1000400.54,94100.0,1000.0,822610.96,356906.26,0.0
ME02,2018,KRESGE BRIAN PHILLIP MR,Other,Challenger,25.0,0.0,0.0,25.0,0.0,25.0,0.0
ME02,2018,OLSON CRAIG,Democratic Party,Challenger,119834.0,119809.0,0.0,25.0,119834.0,0.0,0.0
ME02,2018,RICH TIMOTHY A,Democratic Party,Challenger,73357.2,73357.2,0.0,0.0,63257.24,5208.0,3095.0
ME02,2018,ST. CLAIR LUCAS,Democratic Party,Challenger,712335.37,621835.37,13000.0,75000.0,689673.79,22661.58,59979.66
MD01,2018,HARRIS ANDREW P,Republican Party,Incumbent,1239433.8,767621.31,441612.49,30000.0,622387.25,1388896.53,0.0
MD01,2018,BROWN MICHAEL BERNARD,Democratic Party,Challenger,535.0,0.0,0.0,135.0,0.0,0.0,161.0
MD01,2018,COLVIN JESSE,Democratic Party,Challenger,691475.94,673537.43,17671.6,0.0,503781.74,187694.2,0.0
MD01,2018,GALBRAITH ALLISON MS.,Democratic Party,Challenger,107062.0,106610.0,0.0,452.0,79898.87,27163.13,350.0
MD01,2018,PULLEN MICHAEL MR.,Democratic Party,Challenger,192843.55,106286.83,0.0,86556.72,178506.34,14337.21,56555.25
MD01,2018,WORTON STEPHEN,Democratic Party,Challenger,125887.04,3331.0,14.0,122542.04,119824.29,0.0,7398.02
MD02,2018,RUPPERSBERGER C.A. DUTCH,Democratic Party,Incumbent,757580.99,243934.81,512750.0,0.0,698537.24,1136127.95,0.0
MD02,2018,MATORY LIZ,Republican Party,Challenger,10614.42,10283.0,0.0,331.42,8795.17,4358.52,1203.23
MD02,2018,PRETOT JAKE,Democratic Party,Challenger,2620.76,1620.76,0.0,1000.0,790.76,1846.0,0.0
MD03,2018,SARBANES JOHN P. MR.,Democratic Party,Incumbent,856622.57,856277.57,0.0,0.0,542387.38,1249749.65,0.0
MD03,2018,ADAM DAVIDSON DEMARCO,Democratic Party,Challenger,18026.0,2701.0,0.0,3700.0,20653.0,171.0,0.0
MD03,2018,LASHAR JAMES DAVID,Other,Challenger,13640.97,13640.97,0.0,0.0,6954.94,6686.03,0.0
MD04,2018,BROWN ANTHONY,Democratic Party,Incumbent,660956.66,199358.9,461532.98,0.0,444873.74,387476.01,0.0
MD04,2018,BLACK THEREASA MARIE,Democratic Party,Challenger,5844.02,1796.02,0.0,3950.0,5844.02,0.0,0.0
MD04,2018,THERRIEN DAVID,Republican Party,Challenger,19458.15,15.0,0.0,19443.15,7497.74,11960.41,14943.15
MD05,2018,HOYER STENY,Democratic Party,Incumbent,3104857.04,833046.34,1852517.74,0.0,2921164.72,876371.0,0.0
MD05,2018,RICE JONATHON MARK,Republican Party,Challenger,647.0,0.0,0.0,647.0,165.0,482.0,2164.28
MD06,2018,DUCK ANDREW JAMES,Democratic Party,Open,57330.37,15205.93,100.0,21888.51,46837.34,10493.03,39400.0
MD06,2018,ELSASSER KURT MARTIN MR II,Republican Party,Open,4407.0,4407.0,0.0,0.0,44079.91,0.0,0.0
MD06,2018,FRICK C. WILLIAM,Democratic Party,Open,251593.54,214560.0,7999.0,25052.0,245895.42,5698.12,25000.0
MD06,2018,GRAVES CHRISTOPHER,Democratic Party,Open,121093.0,16093.0,0.0,105000.0,95248.54,25844.46,149184.47
MD06,2018,HASHIMI NADIA DR,Democratic Party,Open,574270.65,342660.65,0.0,231610.0,495671.24,78599.41,225000.0
MD06,2018,HEARSEY CHRIS,Democratic Party,Open,70058.05,32433.43,24.62,31500.0,69098.26,959.79,31500.0
MD06,2018,HOEBER AMIE,Republican Party,Open,292950.53,160850.12,17450.0,114000.0,212825.03,80482.08,450000.0
MD06,2018,LLOYD LISA,Republican Party,Open,20083.0,4400.0,0.0,15683.0,17597.0,4085.0,3918.0
MD06,2018,MANNO ROGER,Democratic Party,Open,440664.15,207146.48,149368.0,84149.47,362558.0,78106.15,72000.0
MD06,2018,MILLER ARUNA,Democratic Party,Open,1471031.06,1407329.61,61046.99,1500.0,1244988.88,225224.18,0.0
MD06,2018,MOSSBURG MATT MR.,Republican Party,Open,11533.95,9311.95,0.0,2030.0,11399.24,134.71,21242.98
MD06,2018,ROHRS BRADLEY STEPHEN,Republican Party,Open,9995.0,7695.0,0.0,2300.0,7116.7,2878.3,2300.0
MD06,2018,TRONE DAVID,Democratic Party,Open,11976390.14,492306.04,0.0,11483171.51,11675488.34,300901.8,1200000.0
MD07,2018,CUMMINGS ELIJAH E,Democratic Party,Incumbent,780271.14,335492.05,437249.0,0.0,802960.77,932263.19,0.0
MD07,2018,DAVIS RICHMOND,Republican Party,Challenger,11108.86,8650.0,0.0,2458.86,7252.2,3856.66,2458.86
MD07,2018,MOSER JOHN,Democratic Party,Challenger,8925.0,465.0,0.0,8380.0,8687.73,237.27,8363.76
MD08,2018,RASKIN JAMIE,Democratic Party,Incumbent,985357.03,713079.39,254800.0,2230.0,655911.52,681237.34,8000.0
MA01,2018,NEAL RICHARD E MR.,Democratic Party,Incumbent,2410587.7,583277.09,1796725.65,0.0,1978626.15,3449784.59,0.0
MA01,2018,AMATUL-WADUD TAHIRAH,Democratic Party,Challenger,72646.51,71324.4,0.0,1322.11,35624.56,37021.95,0.0
MA02,2018,MCGOVERN JAMES P. MR.,Democratic Party,Incumbent,817103.87,388594.31,427104.19,0.0,722280.66,523124.56,8912.6
MA02,2018,LOVVORN TRACY LYN,Republican Party,Challenger,30256.81,1395.0,0.0,27861.81,20165.28,10091.53,27861.81
MA02,2018,POWERS KEVIN WILLIAM,Republican Party,Challenger,52599.64,27404.55,0.0,25195.09,18142.5,34457.14,25093.09
MA02,2018,SOSSA-PAQUETTE JEFFREY ALLEN MR,Republican Party,Challenger,37605.18,14034.68,0.0,23570.5,37605.18,0.0,0.0
MA02,2018,WARREN DOMINIC B MR,Democratic Party,Challenger,867.0,867.0,0.0,0.0,867.0,447.49,0.0
MA03,2018,CHANDLER ALEXANDRA ELEANOR,Democratic Party,Open,108854.19,105945.78,392.95,2508.76,91184.07,17670.12,0.0
MA03,2018,DAS ABHIJIT BEEJ,Democratic Party,Open,579155.65,254021.09,0.0,283744.95,138470.53,440685.12,41389.44
MA03,2018,GIFFORD RUFUS,Democratic Party,Open,1356531.26,1246443.01,27054.0,83027.45,998805.81,357725.45,70000.0
MA03,2018,GREEN RICK,Republican Party,Open,780814.76,596214.76,14600.0,170000.0,287807.7,493007.06,170000.0
MA03,2018,GUNDERSON SCOTT ALAN,Republican Party,Open,6490.07,5240.0,0.0,0.0,11779.42,0.0,0.0
MA03,2018,KERRIGAN STEPHEN,Democratic Party,Open,176264.27,170520.0,5050.0,0.0,134402.54,41861.73,0.0
MA03,2018,KOH DANIEL ARRIGG,Democratic Party,Open,3007315.79,2883966.69,71600.0,50000.0,1307245.8,1700069.99,103372.19
MA03,2018,L'ITALIEN BARBARA,Democratic Party,Open,702861.29,577161.29,55700.0,70000.0,363713.24,339148.05,70000.0
MA03,2018,LITTLEFIELD JAMES PATRICK,Democratic Party,Open,77088.41,77088.41,0.0,0.0,42431.93,34656.48,0.0
MA03,2018,MALONE BOPHA,Democratic Party,Open,69776.09,69776.09,0.0,0.0,26475.41,43300.68,12954.92
MA03,2018,MATIAS JUANA,Democratic Party,Open,472454.57,436699.25,35750.0,0.0,223599.57,243140.71,0.0
MA03,2018,MULLEN MICHAEL P MR.,Other,Open,8035.0,2995.0,40.0,5000.0,1045.86,6989.14,5000.0
MA03,2018,RYAN TERENCE J,Democratic Party,Open,31169.0,31119.0,0.0,50.0,31169.0,0.0,0.0
MA03,2018,TRAHAN LORI,Democratic Party,Open,1135535.26,1010335.26,25100.0,100100.0,323262.25,812273.01,100000.0
MA03,2018,TSONGAS NICOLA S*,Democratic Party,Incumbent,329693.56,179162.98,94500.0,0.0,622645.46,174923.53,0.0
MA04,2018,KENNEDY JOSEPH P III,Democratic Party,Incumbent,3504857.02,2602363.64,653673.13,0.0,2085767.97,4170667.42,0.0
MA05,2018,CLARK KATHERINE,Democratic Party,Incumbent,1114599.81,577447.19,441180.0,0.0,1007053.26,1059761.65,0.0
MA06,2018,MOULTON SETH,Democratic Party,Incumbent,2007661.64,1304203.85,492959.76,0.0,1820411.09,1221986.39,0.0
MA06,2018,CHARBONNEAU MARY JEAN,Other,Challenger,128.0,0.0,0.0,128.0,0.0,0.0,0.0
MA06,2018,HERNANDEZ CARLOS ARMANDO,Republican Party,Challenger,2927.0,726.0,0.0,2201.0,2756.0,50.0,0.0
MA06,2018,SCHNEIDER JOSEPH,Republican Party,Challenger,80766.0,60166.0,0.0,20600.0,54599.83,26166.17,20600.0
MA07,2018,CAPUANO MICHAEL E,Democratic Party,Incumbent,1519723.24,851258.71,633625.0,0.0,818563.66,1465121.92,0.0
MA07,2018,PRESSLEY AYANNA,Democratic Party,Challenger,731035.7,723034.75,8000.0,0.0,383919.16,347116.54,0.0
MA08,2018,LYNCH STEPHEN,Democratic Party,Incumbent,603569.6,357812.6,237000.0,0.0,354684.19,1343096.72,0.0
MA08,2018,VOEHL CHRISTOPHER L.,Democratic Party,Challenger,85753.69,253.69,0.0,85500.0,28792.61,56961.08,85500.0
MA08,2018,WU BRIANNA,Democratic Party,Challenger,165833.88,115833.88,0.0,50000.0,94907.43,70926.45,50000.0
MA09,2018,KEATING WILLIAM RICHARD,Democratic Party,Incumbent,929296.5,453496.5,475800.0,0.0,321130.8,1411063.17,0.0
MA09,2018,CHAPMAN JOHN C,Republican Party,Challenger,13300.0,0.0,0.0,13300.0,13300.0,521.05,465084.95
MA09,2018,CIMBRELO WILLIAM E,Democratic Party,Challenger,51036.26,19956.26,0.0,19960.0,33351.77,29233.88,32580.0
MA09,2018,TEDESCHI PETER D. MR.,Republican Party,Challenger,662678.93,453353.36,8950.0,200000.0,373906.02,288772.91,213403.62
MI01,2018,BERGMAN JOHN,Republican Party,Incumbent,931186.63,394725.66,505084.54,0.0,465653.63,480466.66,254000.0
MI01,2018,BRADY DWIGHT JOHN MR.,Democratic Party,Challenger,28353.17,21018.09,0.0,7274.55,35712.8,0.0,0.0
MI01,2018,MORGAN MATTHEW WADE,Democratic Party,Challenger,743933.17,625511.45,36850.0,81248.61,358128.08,385805.09,39000.0
MI02,2018,HUIZENGA WILLIAM P,Republican Party,Incumbent,1552229.85,476239.19,1062212.68,0.0,1098880.71,661660.06,0.0
MI02,2018,DAVIDSON ROBERT MICHAEL DR,Democratic Party,Challenger,458123.03,395185.66,5950.0,52601.64,135066.7,323056.33,32000.0
MI02,2018,SCHILLER NICHOLAS ADAM,Democratic Party,Challenger,11401.69,3725.38,0.0,7600.95,10377.09,1024.6,639.31
MI03,2018,AMASH JUSTIN,Republican Party,Incumbent,543232.74,498450.3,34750.0,0.0,490888.6,269981.38,0.0
MI03,2018,ALBRO CATHERINE,Democratic Party,Challenger,57971.77,22931.43,0.0,34878.47,56299.61,1672.16,25540.0
MI03,2018,HALL MATTHEW,Republican Party,Challenger,211.0,0.0,0.0,211.0,211.0,0.0,0.0
MI03,2018,SMITH DOUGLAS MARK MR. JR.,Other,Challenger,0.0,0.0,0.0,0.0,3873.6,0.0,0.0
MI03,2018,THOMAS JEFFREY DANIEL,Democratic Party,Challenger,5528.01,4525.35,0.0,1000.0,3048.68,2479.33,0.0
MI03,2018,WOODEN WELDON FREDERICK MR.,Democratic Party,Challenger,54658.79,51359.5,0.0,3299.29,27603.31,27055.48,0.0
MI04,2018,MOOLENAAR JOHN MR.,Republican Party,Incumbent,810754.52,399898.65,410379.97,0.0,475365.41,373012.96,34193.21
MI05,2018,KILDEE DANIEL T.,Democratic Party,Incumbent,820588.0,262738.0,557850.0,0.0,650997.57,671235.19,0.0
MI06,2018,UPTON FREDERICK STEPHEN,Republican Party,Incumbent,2153165.99,751648.26,1395650.0,0.0,985311.53,1661086.45,0.0
MI06,2018,BENAC DAVID T DR II,Democratic Party,Challenger,71095.52,65517.47,308.19,5269.86,58528.07,12567.45,3215.88
MI06,2018,CLEMENTS PAUL COLIN,Democratic Party,Challenger,292478.79,280278.6,0.0,6477.99,160154.1,140586.4,0.0
MI06,2018,EICHHOLZ RICH,Democratic Party,Challenger,177510.26,85823.0,0.0,91687.26,162070.32,15439.94,66662.26
MI06,2018,FRANKLIN GEORGE,Democratic Party,Challenger,700609.33,595409.33,5200.0,0.0,441031.49,259577.84,100000.0
